Source,Content,EventId,EventTemplate
MultiSource,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] vcpu limit not specified, defaulting to unlimited",E847,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Claim successful,E826,[instance: <*>] Claim successful
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1933501",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 200 len: 1708 time: 0.1789858",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Creating image,E827,[instance: <*>] Creating image
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2756851",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Stopped (Lifecycle Event),E844,[instance: <*>] VM Stopped (Lifecycle Event)
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2846689",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3997040",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2598279",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640989",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2620471",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563319",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2608740",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2802150",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2636530",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2420769",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646151",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2528281",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2527301",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2695768",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627070",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Started (Lifecycle Event),E843,[instance: <*>] VM Started (Lifecycle Event)
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Paused (Lifecycle Event),E841,[instance: <*>] VM Paused (Lifecycle Event)
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] During sync_power_state the instance has a pending task (spawning). Skip.,E830,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2749891",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645309",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717261",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2652020",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4219470",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611339",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755768",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2553751",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,Creating event network-vif-plugged:899a49ed-0154-4308-949e-f59ac7acc66d for instance 17288ea8-cbf4-4f0e-94fe-853fd2735f29,E336,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
MultiSource,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0935540",E30,"<*> ""POST <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event),E842,[instance: <*>] VM Resumed (Lifecycle Event)
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Instance spawned successfully.,E832,[instance: <*>] Instance spawned successfully.
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 18.98 seconds to spawn the instance on the hypervisor.,E837,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 19.79 seconds to build instance.,E834,[instance: <*>] Took <*> seconds to build instance.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2654040",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577920",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.134,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2398081",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2231328",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0007591",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2222700",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 204 len: 203 time: 0.2726481",E28,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Terminating instance,E833,[instance: <*>] Terminating instance
MultiSource,"10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2255361",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Instance destroyed successfully.,E831,[instance: <*>] Instance destroyed successfully.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2741730",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Deleting instance files /var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del,E828,[instance: <*>] Deleting instance files <*>
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Deletion of /var/lib/nova/instances/17288ea8-cbf4-4f0e-94fe-853fd2735f29_del complete,E829,[instance: <*>] Deletion of <*> complete
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 1.00 seconds to destroy the instance on the hypervisor.,E836,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1977990",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 0.57 seconds to deallocate network for instance.,E835,[instance: <*>] Took <*> seconds to deallocate network for instance.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0929339",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0967801",E30,"<*> ""POST <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.6913249",E30,"<*> ""POST <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1850250",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E825,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Total memory: 64172 MB, used: 512.00 MB",E839,"[instance: <*>] Total memory: <*> MB, used: <*> MB"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] memory limit: 96258.00 MB, free: 95746.00 MB",E846,"[instance: <*>] memory limit: <*> MB, free: <*> MB"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Total disk: 15 GB, used: 0.00 GB",E838,"[instance: <*>] Total disk: <*> GB, used: <*> GB"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] disk limit not specified, defaulting to unlimited",E845,"[instance: <*>] disk limit not specified, defaulting to unlimited"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Total vcpu: 16 VCPU, used: 0.00 VCPU",E840,"[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU"
MultiSource,"[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] vcpu limit not specified, defaulting to unlimited",E847,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Claim successful,E826,[instance: <*>] Claim successful
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.2966871",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" status: 200 len: 1708 time: 0.1883068",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Creating image,E827,[instance: <*>] Creating image
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2690799",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Stopped (Lifecycle Event),E844,[instance: <*>] VM Stopped (Lifecycle Event)
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2732439",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2527661",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2576380",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2699261",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641821",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2769511",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2594910",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2778099",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2664509",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2669392",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2769639",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634399",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591650",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596231",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685480",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] VM Started (Lifecycle Event),E843,[instance: <*>] VM Started (Lifecycle Event)
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] VM Paused (Lifecycle Event),E841,[instance: <*>] VM Paused (Lifecycle Event)
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] During sync_power_state the instance has a pending task (spawning). Skip.,E830,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2582371",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2575240",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3519812",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4240189",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2642689",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2676780",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2578239",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661738",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2768469",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,Creating event network-vif-plugged:1bb8c7a3-effa-4568-8cf7-2b9a55011df9 for instance 70c1714b-c11b-4c88-b300-239afe1f5ff8,E336,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
MultiSource,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0879810",E30,"<*> ""POST <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] VM Resumed (Lifecycle Event),E842,[instance: <*>] VM Resumed (Lifecycle Event)
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679651",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Instance spawned successfully.,E832,[instance: <*>] Instance spawned successfully.
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 20.05 seconds to spawn the instance on the hypervisor.,E837,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 20.83 seconds to build instance.,E834,[instance: <*>] Took <*> seconds to build instance.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556899",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556121",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.3158371",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2177148",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2238431",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0010960",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0011439",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009611",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2257981",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0007021",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2319629",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0006430",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0009499",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0008729",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008440",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008481",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" status: 204 len: 203 time: 0.2632701",E28,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Terminating instance,E833,[instance: <*>] Terminating instance
MultiSource,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.2272091",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Instance destroyed successfully.,E831,[instance: <*>] Instance destroyed successfully.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deleting instance files /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del,E828,[instance: <*>] Deleting instance files <*>
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deletion of /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del complete,E829,[instance: <*>] Deletion of <*> complete
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.99 seconds to destroy the instance on the hypervisor.,E836,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.
MultiSource,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2029028",E29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>"
MultiSource,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.,E835,[instance: <*>] Took <*> seconds to deallocate network for instance.
